Date,Site,Count,match,Year
2023-09-13,N - Lookout Mountain - 306 - North Side TH,176.0,Lookout Mountain,2023
2023-09-13,South Mountain- Desert Classic Trail,38.0,South Mountain,2023
2023-09-13,South Mountain-Bursera Trailhead,68.0,South Mountain,2023
2023-09-13,South Mountain-Hau'pal Loop,173.0,South Mountain,2023
2023-09-13,South Mountain-Holbert Trail,3.0,South Mountain,2023
2023-09-13,South Mountain-Judith Tunell Trail,1.0,South Mountain,2023
2023-09-13,South Mountain-Kiwanis Trail ,12.0,South Mountain,2023
2023-09-13,South Mountain-Ma-Ha-Tuak Perimeter,,South Mountain,2023
2023-09-13,South Mountain-Mormon Trail,56.0,South Mountain,2023
2023-09-13,South Mountain-Pima Canyon Loop,115.0,South Mountain,2023
2023-09-13,South Mountain-Pima Dirt Rd. ,260.0,South Mountain,2023
2023-09-13,South Mountain-Telegraph Pass Trail,88.0,South Mountain,2023
2023-09-14,E - Camelback - Cholla Trail ,62.0,Echo Canyon Camelback Mountain,2023
2023-09-14,E - Camelback - Echo Canyon Trail,335.0,Echo Canyon Camelback Mountain,2023
2023-09-14,E - PMP - Piestewa Summit Trail,600.0,Piestewa Peak,2023
2023-09-14,N - 25th St. and Acoma-Shadow Mtn N,23.0,Shadow Mountain,2023
2023-09-14,N - Deem Hills - East - 39th Ave TH,22.0,Deem Hills,2023
2023-09-14,N - Deem Hills - West - 51st Ave TH,23.0,Deem Hills,2023
2023-09-14,N - Lookout Mountain - 306 - North Side TH,163.0,Lookout Mountain,2023
2023-09-14,South Mountain- Desert Classic Trail,31.0,South Mountain,2023
2023-09-14,South Mountain-Bursera Trailhead,74.0,South Mountain,2023
2023-09-14,South Mountain-Hau'pal Loop,135.0,South Mountain,2023
2023-09-14,South Mountain-Holbert Trail,3.0,South Mountain,2023
2023-09-14,South Mountain-Judith Tunell Trail,0.0,South Mountain,2023
2023-09-14,South Mountain-Kiwanis Trail ,23.0,South Mountain,2023
2023-09-14,South Mountain-Ma-Ha-Tuak Perimeter,,South Mountain,2023
2023-09-14,South Mountain-Mormon Trail,68.0,South Mountain,2023
2023-09-14,South Mountain-Pima Canyon Loop,110.0,South Mountain,2023
2023-09-14,South Mountain-Pima Dirt Rd. ,224.0,South Mountain,2023
2023-09-14,South Mountain-Telegraph Pass Trail,78.0,South Mountain,2023
2023-09-15,E - Camelback - Cholla Trail ,102.0,Echo Canyon Camelback Mountain,2023
2023-09-15,E - Camelback - Echo Canyon Trail,457.0,Echo Canyon Camelback Mountain,2023
2023-09-15,E - PMP - Piestewa Summit Trail,570.0,Piestewa Peak,2023
2023-09-15,N - 25th St. and Acoma-Shadow Mtn N,15.0,Shadow Mountain,2023
2023-09-15,N - Deem Hills - East - 39th Ave TH,30.0,Deem Hills,2023
2023-09-15,N - Deem Hills - West - 51st Ave TH,23.0,Deem Hills,2023
2023-09-15,N - Lookout Mountain - 306 - North Side TH,134.0,Lookout Mountain,2023
2023-09-15,South Mountain- Desert Classic Trail,39.0,South Mountain,2023
2023-09-15,South Mountain-Bursera Trailhead,104.0,South Mountain,2023
2023-09-15,South Mountain-Hau'pal Loop,201.0,South Mountain,2023
2023-09-15,South Mountain-Holbert Trail,5.0,South Mountain,2023
2023-09-15,South Mountain-Judith Tunell Trail,4.0,South Mountain,2023
2023-09-15,South Mountain-Kiwanis Trail ,26.0,South Mountain,2023
2023-09-15,South Mountain-Ma-Ha-Tuak Perimeter,,South Mountain,2023
2023-09-15,South Mountain-Mormon Trail,80.0,South Mountain,2023
2023-09-15,South Mountain-Pima Canyon Loop,158.0,South Mountain,2023
2023-09-15,South Mountain-Pima Dirt Rd. ,315.0,South Mountain,2023
2023-09-15,South Mountain-Telegraph Pass Trail,136.0,South Mountain,2023
2023-09-16,E - Camelback - Cholla Trail ,183.0,Echo Canyon Camelback Mountain,2023
2023-09-16,E - Camelback - Echo Canyon Trail,650.0,Echo Canyon Camelback Mountain,2023
2023-09-16,E - PMP - Piestewa Summit Trail,1031.0,Piestewa Peak,2023
2023-09-16,N - 25th St. and Acoma-Shadow Mtn N,19.0,Shadow Mountain,2023
2023-09-16,N - Deem Hills - East - 39th Ave TH,53.0,Deem Hills,2023
2023-09-16,N - Deem Hills - West - 51st Ave TH,51.0,Deem Hills,2023
2023-09-16,N - Lookout Mountain - 306 - North Side TH,220.0,Lookout Mountain,2023
2023-09-16,South Mountain- Desert Classic Trail,61.0,South Mountain,2023
2023-09-16,South Mountain-Bursera Trailhead,232.0,South Mountain,2023
2023-09-16,South Mountain-Hau'pal Loop,224.0,South Mountain,2023
2023-09-16,South Mountain-Holbert Trail,29.0,South Mountain,2023
2023-09-16,South Mountain-Judith Tunell Trail,5.0,South Mountain,2023
2023-09-16,South Mountain-Kiwanis Trail ,72.0,South Mountain,2023
2023-09-16,South Mountain-Ma-Ha-Tuak Perimeter,,South Mountain,2023
2023-09-16,South Mountain-Mormon Trail,191.0,South Mountain,2023
2023-09-16,South Mountain-Pima Canyon Loop,208.0,South Mountain,2023
2023-09-16,South Mountain-Pima Dirt Rd. ,608.0,South Mountain,2023
2023-09-16,South Mountain-Telegraph Pass Trail,206.0,South Mountain,2023
2023-09-17,E - Camelback - Cholla Trail ,129.0,Echo Canyon Camelback Mountain,2023
2023-09-17,E - Camelback - Echo Canyon Trail,565.0,Echo Canyon Camelback Mountain,2023
2023-09-17,E - PMP - Piestewa Summit Trail,906.0,Piestewa Peak,2023
2023-09-17,N - 25th St. and Acoma-Shadow Mtn N,24.0,Shadow Mountain,2023
2023-09-17,N - Deem Hills - East - 39th Ave TH,41.0,Deem Hills,2023
2023-09-17,N - Deem Hills - West - 51st Ave TH,47.0,Deem Hills,2023
2023-09-17,N - Lookout Mountain - 306 - North Side TH,195.0,Lookout Mountain,2023
2023-09-17,South Mountain- Desert Classic Trail,44.0,South Mountain,2023
2023-09-17,South Mountain-Bursera Trailhead,169.0,South Mountain,2023
2023-09-17,South Mountain-Hau'pal Loop,422.0,South Mountain,2023
2023-09-17,South Mountain-Holbert Trail,21.0,South Mountain,2023
2023-09-17,South Mountain-Judith Tunell Trail,2.0,South Mountain,2023
2023-09-17,South Mountain-Kiwanis Trail ,78.0,South Mountain,2023
2023-09-17,South Mountain-Ma-Ha-Tuak Perimeter,,South Mountain,2023
2023-09-17,South Mountain-Mormon Trail,163.0,South Mountain,2023
2023-09-17,South Mountain-Pima Canyon Loop,236.0,South Mountain,2023
2023-09-17,South Mountain-Pima Dirt Rd. ,530.0,South Mountain,2023
2023-09-17,South Mountain-Telegraph Pass Trail,207.0,South Mountain,2023
2023-09-18,E - Camelback - Cholla Trail ,61.0,Echo Canyon Camelback Mountain,2023
2023-09-18,E - Camelback - Echo Canyon Trail,317.0,Echo Canyon Camelback Mountain,2023
2023-09-18,E - PMP - Piestewa Summit Trail,626.0,Piestewa Peak,2023
2023-09-18,N - 25th St. and Acoma-Shadow Mtn N,19.0,Shadow Mountain,2023
2023-09-18,N - Deem Hills - East - 39th Ave TH,32.0,Deem Hills,2023
2023-09-18,N - Deem Hills - West - 51st Ave TH,34.0,Deem Hills,2023
2023-09-18,N - Lookout Mountain - 306 - North Side TH,114.0,Lookout Mountain,2023
2023-09-18,South Mountain- Desert Classic Trail,66.0,South Mountain,2023
2023-09-18,South Mountain-Bursera Trailhead,75.0,South Mountain,2023
2023-09-18,South Mountain-Hau'pal Loop,136.0,South Mountain,2023
2023-09-18,South Mountain-Holbert Trail,13.0,South Mountain,2023
2023-09-18,South Mountain-Judith Tunell Trail,2.0,South Mountain,2023
2023-09-18,South Mountain-Kiwanis Trail ,11.0,South Mountain,2023
2023-09-18,South Mountain-Ma-Ha-Tuak Perimeter,,South Mountain,2023
2023-09-18,South Mountain-Mormon Trail,75.0,South Mountain,2023
2023-09-18,South Mountain-Pima Canyon Loop,106.0,South Mountain,2023
2023-09-18,South Mountain-Pima Dirt Rd. ,290.0,South Mountain,2023
2023-09-18,South Mountain-Telegraph Pass Trail,111.0,South Mountain,2023
2023-09-19,E - Camelback - Cholla Trail ,80.0,Echo Canyon Camelback Mountain,2023
2023-09-19,E - Camelback - Echo Canyon Trail,306.0,Echo Canyon Camelback Mountain,2023
2023-09-19,E - PMP - Piestewa Summit Trail,672.0,Piestewa Peak,2023
2023-09-19,N - 25th St. and Acoma-Shadow Mtn N,27.0,Shadow Mountain,2023
2023-09-19,N - Deem Hills - East - 39th Ave TH,45.0,Deem Hills,2023
2023-09-19,N - Deem Hills - West - 51st Ave TH,27.0,Deem Hills,2023
2023-09-19,N - Lookout Mountain - 306 - North Side TH,197.0,Lookout Mountain,2023
2023-09-19,South Mountain- Desert Classic Trail,61.0,South Mountain,2023
2023-09-19,South Mountain-Bursera Trailhead,95.0,South Mountain,2023
2023-09-19,South Mountain-Hau'pal Loop,221.0,South Mountain,2023
2023-09-19,South Mountain-Holbert Trail,8.0,South Mountain,2023
2023-09-19,South Mountain-Judith Tunell Trail,4.0,South Mountain,2023
2023-09-19,South Mountain-Kiwanis Trail ,19.0,South Mountain,2023
2023-09-19,South Mountain-Ma-Ha-Tuak Perimeter,34.0,South Mountain,2023
2023-09-19,South Mountain-Mormon Trail,145.0,South Mountain,2023
2023-09-19,South Mountain-Pima Canyon Loop,142.0,South Mountain,2023
2023-09-19,South Mountain-Pima Dirt Rd. ,400.0,South Mountain,2023
2023-09-19,South Mountain-Telegraph Pass Trail,118.0,South Mountain,2023
2023-09-20,E - Camelback - Cholla Trail ,70.0,Echo Canyon Camelback Mountain,2023
2023-09-20,E - Camelback - Echo Canyon Trail,349.0,Echo Canyon Camelback Mountain,2023
2023-09-20,E - PMP - Piestewa Summit Trail,761.0,Piestewa Peak,2023
2023-09-20,N - 25th St. and Acoma-Shadow Mtn N,27.0,Shadow Mountain,2023
2023-09-20,N - Deem Hills - East - 39th Ave TH,33.0,Deem Hills,2023
2023-09-20,N - Deem Hills - West - 51st Ave TH,28.0,Deem Hills,2023
2023-09-20,N - Lookout Mountain - 306 - North Side TH,237.0,Lookout Mountain,2023
2023-09-20,South Mountain- Desert Classic Trail,42.0,South Mountain,2023
2023-09-20,South Mountain-Bursera Trailhead,101.0,South Mountain,2023
2023-09-20,South Mountain-Hau'pal Loop,227.0,South Mountain,2023
2023-09-20,South Mountain-Holbert Trail,4.0,South Mountain,2023
2023-09-20,South Mountain-Judith Tunell Trail,5.0,South Mountain,2023
2023-09-20,South Mountain-Kiwanis Trail ,18.0,South Mountain,2023
2023-09-20,South Mountain-Ma-Ha-Tuak Perimeter,43.0,South Mountain,2023
2023-09-20,South Mountain-Mormon Trail,133.0,South Mountain,2023
2023-09-20,South Mountain-Pima Canyon Loop,79.0,South Mountain,2023
2023-09-20,South Mountain-Pima Dirt Rd. ,368.0,South Mountain,2023
2023-09-20,South Mountain-Telegraph Pass Trail,103.0,South Mountain,2023
2023-09-21,E - Camelback - Cholla Trail ,83.0,Echo Canyon Camelback Mountain,2023
2023-09-21,E - Camelback - Echo Canyon Trail,420.0,Echo Canyon Camelback Mountain,2023
2023-09-21,E - PMP - Piestewa Summit Trail,662.0,Piestewa Peak,2023
2023-09-21,N - 25th St. and Acoma-Shadow Mtn N,12.0,Shadow Mountain,2023
2023-09-21,N - Deem Hills - East - 39th Ave TH,30.0,Deem Hills,2023
2023-09-21,N - Deem Hills - West - 51st Ave TH,40.0,Deem Hills,2023
2023-09-21,N - Lookout Mountain - 306 - North Side TH,192.0,Lookout Mountain,2023
2023-09-21,South Mountain- Desert Classic Trail,96.0,South Mountain,2023
2023-09-21,South Mountain-Bursera Trailhead,114.0,South Mountain,2023
2023-09-21,South Mountain-Hau'pal Loop,150.0,South Mountain,2023
2023-09-21,South Mountain-Holbert Trail,5.0,South Mountain,2023
2023-09-21,South Mountain-Judith Tunell Trail,3.0,South Mountain,2023
2023-09-21,South Mountain-Kiwanis Trail ,12.0,South Mountain,2023
2023-09-21,South Mountain-Ma-Ha-Tuak Perimeter,20.0,South Mountain,2023
2023-09-21,South Mountain-Mormon Trail,122.0,South Mountain,2023
2023-09-21,South Mountain-Pima Canyon Loop,139.0,South Mountain,2023
2023-09-21,South Mountain-Pima Dirt Rd. ,374.0,South Mountain,2023
2023-09-21,South Mountain-Telegraph Pass Trail,130.0,South Mountain,2023
2023-09-22,E - Camelback - Cholla Trail ,156.0,Echo Canyon Camelback Mountain,2023
2023-09-22,E - Camelback - Echo Canyon Trail,609.0,Echo Canyon Camelback Mountain,2023
2023-09-22,E - PMP - Piestewa Summit Trail,790.0,Piestewa Peak,2023
2023-09-22,N - 25th St. and Acoma-Shadow Mtn N,18.0,Shadow Mountain,2023
2023-09-22,N - Deem Hills - East - 39th Ave TH,38.0,Deem Hills,2023
2023-09-22,N - Deem Hills - West - 51st Ave TH,38.0,Deem Hills,2023
2023-09-22,N - Lookout Mountain - 306 - North Side TH,224.0,Lookout Mountain,2023
2023-09-22,South Mountain- Desert Classic Trail,39.0,South Mountain,2023
2023-09-22,South Mountain-Bursera Trailhead,128.0,South Mountain,2023
2023-09-22,South Mountain-Hau'pal Loop,201.0,South Mountain,2023
2023-09-22,South Mountain-Holbert Trail,7.0,South Mountain,2023
2023-09-22,South Mountain-Judith Tunell Trail,9.0,South Mountain,2023
2023-09-22,South Mountain-Kiwanis Trail ,35.0,South Mountain,2023
2023-09-22,South Mountain-Ma-Ha-Tuak Perimeter,33.0,South Mountain,2023
2023-09-22,South Mountain-Mormon Trail,135.0,South Mountain,2023
2023-09-22,South Mountain-Pima Canyon Loop,172.0,South Mountain,2023
2023-09-22,South Mountain-Pima Dirt Rd. ,423.0,South Mountain,2023
2023-09-22,South Mountain-Telegraph Pass Trail,137.0,South Mountain,2023
2023-09-23,E - Camelback - Cholla Trail ,161.0,Echo Canyon Camelback Mountain,2023
2023-09-23,E - Camelback - Echo Canyon Trail,756.0,Echo Canyon Camelback Mountain,2023
2023-09-23,E - PMP - Piestewa Summit Trail,1283.0,Piestewa Peak,2023
2023-09-23,N - 25th St. and Acoma-Shadow Mtn N,34.0,Shadow Mountain,2023
2023-09-23,N - Deem Hills - East - 39th Ave TH,50.0,Deem Hills,2023
2023-09-23,N - Deem Hills - West - 51st Ave TH,73.0,Deem Hills,2023
2023-09-23,N - Lookout Mountain - 306 - North Side TH,337.0,Lookout Mountain,2023
2023-09-23,South Mountain- Desert Classic Trail,57.0,South Mountain,2023
2023-09-23,South Mountain-Bursera Trailhead,268.0,South Mountain,2023
2023-09-23,South Mountain-Hau'pal Loop,308.0,South Mountain,2023
2023-09-23,South Mountain-Holbert Trail,9.0,South Mountain,2023
2023-09-23,South Mountain-Judith Tunell Trail,4.0,South Mountain,2023
2023-09-23,South Mountain-Kiwanis Trail ,85.0,South Mountain,2023
2023-09-23,South Mountain-Ma-Ha-Tuak Perimeter,40.0,South Mountain,2023
2023-09-23,South Mountain-Mormon Trail,298.0,South Mountain,2023
2023-09-23,South Mountain-Pima Canyon Loop,276.0,South Mountain,2023
2023-09-23,South Mountain-Pima Dirt Rd. ,657.0,South Mountain,2023
2023-09-23,South Mountain-Telegraph Pass Trail,256.0,South Mountain,2023
2023-09-24,E - Camelback - Cholla Trail ,144.0,Echo Canyon Camelback Mountain,2023
2023-09-24,E - Camelback - Echo Canyon Trail,654.0,Echo Canyon Camelback Mountain,2023
2023-09-24,E - PMP - Piestewa Summit Trail,994.0,Piestewa Peak,2023
2023-09-24,N - 25th St. and Acoma-Shadow Mtn N,26.0,Shadow Mountain,2023
2023-09-24,N - Deem Hills - East - 39th Ave TH,44.0,Deem Hills,2023
2023-09-24,N - Deem Hills - West - 51st Ave TH,55.0,Deem Hills,2023
2023-09-24,N - Lookout Mountain - 306 - North Side TH,297.0,Lookout Mountain,2023
2023-09-24,South Mountain- Desert Classic Trail,124.0,South Mountain,2023
2023-09-24,South Mountain-Bursera Trailhead,238.0,South Mountain,2023
2023-09-24,South Mountain-Hau'pal Loop,269.0,South Mountain,2023
2023-09-24,South Mountain-Holbert Trail,44.0,South Mountain,2023
2023-09-24,South Mountain-Judith Tunell Trail,19.0,South Mountain,2023
2023-09-24,South Mountain-Kiwanis Trail ,29.0,South Mountain,2023
2023-09-24,South Mountain-Ma-Ha-Tuak Perimeter,43.0,South Mountain,2023
2023-09-24,South Mountain-Mormon Trail,293.0,South Mountain,2023
2023-09-24,South Mountain-Pima Canyon Loop,258.0,South Mountain,2023
2023-09-24,South Mountain-Pima Dirt Rd. ,763.0,South Mountain,2023
2023-09-24,South Mountain-Telegraph Pass Trail,236.0,South Mountain,2023
2023-09-25,E - Camelback - Cholla Trail ,25.0,Echo Canyon Camelback Mountain,2023
2023-09-25,E - Camelback - Echo Canyon Trail,332.0,Echo Canyon Camelback Mountain,2023
2023-09-25,E - PMP - Piestewa Summit Trail,635.0,Piestewa Peak,2023
2023-09-25,N - 25th St. and Acoma-Shadow Mtn N,16.0,Shadow Mountain,2023
2023-09-25,N - Deem Hills - East - 39th Ave TH,35.0,Deem Hills,2023
2023-09-25,N - Deem Hills - West - 51st Ave TH,28.0,Deem Hills,2023
2023-09-25,N - Lookout Mountain - 306 - North Side TH,201.0,Lookout Mountain,2023
2023-09-25,South Mountain- Desert Classic Trail,92.0,South Mountain,2023
2023-09-25,South Mountain-Bursera Trailhead,111.0,South Mountain,2023
2023-09-25,South Mountain-Hau'pal Loop,135.0,South Mountain,2023
2023-09-25,South Mountain-Holbert Trail,8.0,South Mountain,2023
2023-09-25,South Mountain-Judith Tunell Trail,3.0,South Mountain,2023
2023-09-25,South Mountain-Kiwanis Trail ,21.0,South Mountain,2023
2023-09-25,South Mountain-Ma-Ha-Tuak Perimeter,27.0,South Mountain,2023
2023-09-25,South Mountain-Mormon Trail,136.0,South Mountain,2023
2023-09-25,South Mountain-Pima Canyon Loop,193.0,South Mountain,2023
2023-09-25,South Mountain-Pima Dirt Rd. ,342.0,South Mountain,2023
2023-09-25,South Mountain-Telegraph Pass Trail,122.0,South Mountain,2023
2023-09-26,E - Camelback - Cholla Trail ,23.0,Echo Canyon Camelback Mountain,2023
2023-09-26,E - Camelback - Echo Canyon Trail,347.0,Echo Canyon Camelback Mountain,2023
2023-09-26,E - PMP - Piestewa Summit Trail,701.0,Piestewa Peak,2023
2023-09-26,N - 25th St. and Acoma-Shadow Mtn N,16.0,Shadow Mountain,2023
2023-09-26,N - Deem Hills - East - 39th Ave TH,31.0,Deem Hills,2023
2023-09-26,N - Deem Hills - West - 51st Ave TH,26.0,Deem Hills,2023
2023-09-26,N - Lookout Mountain - 306 - North Side TH,199.0,Lookout Mountain,2023
2023-09-26,South Mountain- Desert Classic Trail,76.0,South Mountain,2023
2023-09-26,South Mountain-Bursera Trailhead,76.0,South Mountain,2023
2023-09-26,South Mountain-Hau'pal Loop,165.0,South Mountain,2023
2023-09-26,South Mountain-Holbert Trail,12.0,South Mountain,2023
2023-09-26,South Mountain-Judith Tunell Trail,2.0,South Mountain,2023
2023-09-26,South Mountain-Kiwanis Trail ,16.0,South Mountain,2023
2023-09-26,South Mountain-Ma-Ha-Tuak Perimeter,22.0,South Mountain,2023
2023-09-26,South Mountain-Mormon Trail,151.0,South Mountain,2023
2023-09-26,South Mountain-Pima Canyon Loop,180.0,South Mountain,2023
2023-09-26,South Mountain-Pima Dirt Rd. ,389.0,South Mountain,2023
2023-09-26,South Mountain-Telegraph Pass Trail,112.0,South Mountain,2023
2023-09-27,E - Camelback - Cholla Trail ,26.0,Echo Canyon Camelback Mountain,2023
2023-09-27,E - Camelback - Echo Canyon Trail,404.0,Echo Canyon Camelback Mountain,2023
2023-09-27,E - PMP - Piestewa Summit Trail,664.0,Piestewa Peak,2023
2023-09-27,N - 25th St. and Acoma-Shadow Mtn N,28.0,Shadow Mountain,2023
2023-09-27,N - Deem Hills - East - 39th Ave TH,29.0,Deem Hills,2023
2023-09-27,N - Deem Hills - West - 51st Ave TH,35.0,Deem Hills,2023
2023-09-27,N - Lookout Mountain - 306 - North Side TH,153.0,Lookout Mountain,2023
2023-09-27,South Mountain- Desert Classic Trail,78.0,South Mountain,2023
2023-09-27,South Mountain-Bursera Trailhead,122.0,South Mountain,2023
2023-09-27,South Mountain-Hau'pal Loop,183.0,South Mountain,2023
2023-09-27,South Mountain-Holbert Trail,12.0,South Mountain,2023
2023-09-27,South Mountain-Judith Tunell Trail,2.0,South Mountain,2023
2023-09-27,South Mountain-Kiwanis Trail ,20.0,South Mountain,2023
2023-09-27,South Mountain-Ma-Ha-Tuak Perimeter,29.0,South Mountain,2023
2023-09-27,South Mountain-Mormon Trail,129.0,South Mountain,2023
2023-09-27,South Mountain-Pima Canyon Loop,153.0,South Mountain,2023
2023-09-27,South Mountain-Pima Dirt Rd. ,350.0,South Mountain,2023
2023-09-27,South Mountain-Telegraph Pass Trail,125.0,South Mountain,2023
2023-09-28,E - Camelback - Cholla Trail ,32.0,Echo Canyon Camelback Mountain,2023
2023-09-28,E - Camelback - Echo Canyon Trail,435.0,Echo Canyon Camelback Mountain,2023
2023-09-28,E - PMP - Piestewa Summit Trail,686.0,Piestewa Peak,2023
2023-09-28,N - 25th St. and Acoma-Shadow Mtn N,11.0,Shadow Mountain,2023
2023-09-28,N - Deem Hills - East - 39th Ave TH,18.0,Deem Hills,2023
2023-09-28,N - Deem Hills - West - 51st Ave TH,37.0,Deem Hills,2023
2023-09-28,N - Lookout Mountain - 306 - North Side TH,141.0,Lookout Mountain,2023
2023-09-28,South Mountain- Desert Classic Trail,57.0,South Mountain,2023
2023-09-28,South Mountain-Bursera Trailhead,80.0,South Mountain,2023
2023-09-28,South Mountain-Hau'pal Loop,175.0,South Mountain,2023
2023-09-28,South Mountain-Holbert Trail,7.0,South Mountain,2023
2023-09-28,South Mountain-Judith Tunell Trail,4.0,South Mountain,2023
2023-09-28,South Mountain-Kiwanis Trail ,23.0,South Mountain,2023
2023-09-28,South Mountain-Ma-Ha-Tuak Perimeter,28.0,South Mountain,2023
2023-09-28,South Mountain-Mormon Trail,137.0,South Mountain,2023
2023-09-28,South Mountain-Pima Canyon Loop,162.0,South Mountain,2023
2023-09-28,South Mountain-Pima Dirt Rd. ,353.0,South Mountain,2023
2023-09-28,South Mountain-Telegraph Pass Trail,117.0,South Mountain,2023
2023-09-29,E - Camelback - Cholla Trail ,69.0,Echo Canyon Camelback Mountain,2023
2023-09-29,E - Camelback - Echo Canyon Trail,572.0,Echo Canyon Camelback Mountain,2023
2023-09-29,E - PMP - Piestewa Summit Trail,802.0,Piestewa Peak,2023
2023-09-29,N - 25th St. and Acoma-Shadow Mtn N,21.0,Shadow Mountain,2023
2023-09-29,N - Deem Hills - East - 39th Ave TH,31.0,Deem Hills,2023
2023-09-29,N - Deem Hills - West - 51st Ave TH,33.0,Deem Hills,2023
2023-09-29,N - Lookout Mountain - 306 - North Side TH,236.0,Lookout Mountain,2023
2023-09-29,South Mountain- Desert Classic Trail,90.0,South Mountain,2023
2023-09-29,South Mountain-Bursera Trailhead,138.0,South Mountain,2023
2023-09-29,South Mountain-Hau'pal Loop,156.0,South Mountain,2023
2023-09-29,South Mountain-Holbert Trail,14.0,South Mountain,2023
2023-09-29,South Mountain-Judith Tunell Trail,6.0,South Mountain,2023
2023-09-29,South Mountain-Kiwanis Trail ,26.0,South Mountain,2023
2023-09-29,South Mountain-Ma-Ha-Tuak Perimeter,29.0,South Mountain,2023
2023-09-29,South Mountain-Mormon Trail,180.0,South Mountain,2023
2023-09-29,South Mountain-Pima Canyon Loop,193.0,South Mountain,2023
2023-09-29,South Mountain-Pima Dirt Rd. ,431.0,South Mountain,2023
2023-09-29,South Mountain-Telegraph Pass Trail,138.0,South Mountain,2023
2023-09-30,E - Camelback - Cholla Trail ,81.0,Echo Canyon Camelback Mountain,2023
2023-09-30,E - Camelback - Echo Canyon Trail,795.0,Echo Canyon Camelback Mountain,2023
2023-09-30,E - PMP - Piestewa Summit Trail,1251.0,Piestewa Peak,2023
2023-09-30,N - 25th St. and Acoma-Shadow Mtn N,25.0,Shadow Mountain,2023
2023-09-30,N - Deem Hills - East - 39th Ave TH,39.0,Deem Hills,2023
2023-09-30,N - Deem Hills - West - 51st Ave TH,64.0,Deem Hills,2023
2023-09-30,N - Lookout Mountain - 306 - North Side TH,282.0,Lookout Mountain,2023
2023-09-30,South Mountain- Desert Classic Trail,147.0,South Mountain,2023
2023-09-30,South Mountain-Bursera Trailhead,255.0,South Mountain,2023
2023-09-30,South Mountain-Hau'pal Loop,266.0,South Mountain,2023
2023-09-30,South Mountain-Holbert Trail,26.0,South Mountain,2023
2023-09-30,South Mountain-Judith Tunell Trail,14.0,South Mountain,2023
2023-09-30,South Mountain-Kiwanis Trail ,72.0,South Mountain,2023
2023-09-30,South Mountain-Ma-Ha-Tuak Perimeter,44.0,South Mountain,2023
2023-09-30,South Mountain-Mormon Trail,285.0,South Mountain,2023
2023-09-30,South Mountain-Pima Canyon Loop,262.0,South Mountain,2023
2023-09-30,South Mountain-Pima Dirt Rd. ,850.0,South Mountain,2023
2023-09-30,South Mountain-Telegraph Pass Trail,245.0,South Mountain,2023
2023-10-01,E - Camelback - Cholla Trail ,75.0,Echo Canyon Camelback Mountain,2023
2023-10-01,E - Camelback - Echo Canyon Trail,767.0,Echo Canyon Camelback Mountain,2023
2023-10-01,E - PMP - Piestewa Summit Trail,1315.0,Piestewa Peak,2023
2023-10-01,N - 25th St. and Acoma-Shadow Mtn N,40.0,Shadow Mountain,2023
2023-10-01,N - Deem Hills - East - 39th Ave TH,48.0,Deem Hills,2023
2023-10-01,N - Deem Hills - West - 51st Ave TH,96.0,Deem Hills,2023
2023-10-01,N - Lookout Mountain - 306 - North Side TH,453.0,Lookout Mountain,2023
2023-10-01,South Mountain- Desert Classic Trail,99.0,South Mountain,2023
2023-10-01,South Mountain-Bursera Trailhead,248.0,South Mountain,2023
2023-10-01,South Mountain-Hau'pal Loop,301.0,South Mountain,2023
2023-10-01,South Mountain-Holbert Trail,19.0,South Mountain,2023
2023-10-01,South Mountain-Judith Tunell Trail,11.0,South Mountain,2023
2023-10-01,South Mountain-Kiwanis Trail ,110.0,South Mountain,2023
2023-10-01,South Mountain-Ma-Ha-Tuak Perimeter,48.0,South Mountain,2023
2023-10-01,South Mountain-Mormon Trail,352.0,South Mountain,2023
2023-10-01,South Mountain-Pima Canyon Loop,346.0,South Mountain,2023
2023-10-01,South Mountain-Pima Dirt Rd. ,910.0,South Mountain,2023
2023-10-01,South Mountain-Telegraph Pass Trail,301.0,South Mountain,2023
2023-10-02,E - Camelback - Cholla Trail ,79.0,Echo Canyon Camelback Mountain,2023
2023-10-02,E - Camelback - Echo Canyon Trail,592.0,Echo Canyon Camelback Mountain,2023
2023-10-02,E - PMP - Piestewa Summit Trail,914.0,Piestewa Peak,2023
2023-10-02,N - 25th St. and Acoma-Shadow Mtn N,39.0,Shadow Mountain,2023
2023-10-02,N - Deem Hills - East - 39th Ave TH,47.0,Deem Hills,2023
2023-10-02,N - Deem Hills - West - 51st Ave TH,37.0,Deem Hills,2023
2023-10-02,N - Lookout Mountain - 306 - North Side TH,272.0,Lookout Mountain,2023
2023-10-02,South Mountain- Desert Classic Trail,77.0,South Mountain,2023
2023-10-02,South Mountain-Bursera Trailhead,129.0,South Mountain,2023
2023-10-02,South Mountain-Hau'pal Loop,285.0,South Mountain,2023
2023-10-02,South Mountain-Holbert Trail,13.0,South Mountain,2023
2023-10-02,South Mountain-Judith Tunell Trail,8.0,South Mountain,2023
2023-10-02,South Mountain-Kiwanis Trail ,43.0,South Mountain,2023
2023-10-02,South Mountain-Ma-Ha-Tuak Perimeter,35.0,South Mountain,2023
2023-10-02,South Mountain-Mormon Trail,135.0,South Mountain,2023
2023-10-02,South Mountain-Pima Canyon Loop,267.0,South Mountain,2023
2023-10-02,South Mountain-Pima Dirt Rd. ,655.0,South Mountain,2023
