Date,Site,Count
4/27/2023,N - Desert Hills - North - Ocotillo Trail,33
4/27/2023,N - Desert Hills - South - Sidewinder Trail,73
4/27/2023,N - Desert Vista TH - Hawk,105
4/27/2023,N - Lookout Mountain - 306 - North Side TH,222
4/27/2023,N - NMVC,125
4/27/2023,N - North Mountain - 44-Tower Road,654
4/27/2023,N - Shaw Butte TH,100
4/27/2023,N -15th Ave - Yucca-Shaw Butte SW,29
4/27/2023,RIO SALADO 2439 S. Central Avenue NE GATEWAY,58
4/27/2023,RIO SALADO 2875 S. 7th Street SE,31
4/27/2023,RIO SALADO 3201 S. 16th Street SE,27
4/27/2023,RIO SALADO 3212 S. 7th Avenue SW,25
4/27/2023,RIO-7th Avenue NE,2
4/27/2023,South Mountain- Desert Classic Trail,69
4/27/2023,South Mountain-Bursera Trailhead,104
4/27/2023,South Mountain-Hau'pal Loop,147
4/27/2023,South Mountain-Holbert Trail,16
4/27/2023,South Mountain-Judith Tunell Trail,15
4/27/2023,South Mountain-Kiwanis Trail ,28
4/27/2023,South Mountain-Ma-Ha-Tuak Perimeter,46
4/27/2023,South Mountain-Mormon Trail,200
4/27/2023,South Mountain-Pima Canyon Loop,214
4/27/2023,South Mountain-Pima Dirt Rd. ,432
4/27/2023,South Mountain-Telegraph Pass Trail,163
4/28/2023,E - Camelback - Cholla Trail ,
4/28/2023,E - Camelback - Echo Canyon Trail,
4/28/2023,E - Dreamy Draw Park - Trail 127,
4/28/2023,E - Papago - 5K Fitness,
4/28/2023,E - Papago - Archery,46
4/28/2023,E - Papago - Hole In The Rock,
4/28/2023,E - PMP - 32nd St. Trailhead,208
4/28/2023,E - PMP - 40th St. Trailhead - East Access,
4/28/2023,E - PMP - 40th St. Trailhead - Wash - West Access,
4/28/2023,E - PMP - Piestewa Summit Trail,
4/28/2023,E - PMP - Trail 5816,
4/28/2023,E - PMP - Trail 5920,
4/28/2023,E - PMP - Trail8B - 7000 N. 36th,
4/28/2023,N - 25th St. and Acoma-Shadow Mtn N,37
4/28/2023,N - 7th Ave - Peoria-Mtn. View Park Access,104
4/28/2023,N - Apache Wash Replacement,235
4/28/2023,N - Carefree Bridge - Cave Creek Wash,8
4/28/2023,N - Deem Hills - East - 39th Ave TH,30
4/28/2023,N - Deem Hills - West - 51st Ave TH,59
4/28/2023,N - Desert Hills - North - Ocotillo Trail,31
4/28/2023,N - Desert Hills - South - Sidewinder Trail,84
4/28/2023,N - Desert Vista TH - Hawk,104
4/28/2023,N - Lookout Mountain - 306 - North Side TH,247
4/28/2023,N - NMVC,140
4/28/2023,N - North Mountain - 44-Tower Road,556
4/28/2023,N - Shaw Butte TH,120
4/28/2023,N -15th Ave - Yucca-Shaw Butte SW,18
4/28/2023,RIO SALADO 2439 S. Central Avenue NE GATEWAY,76
4/28/2023,RIO SALADO 2875 S. 7th Street SE,23
4/28/2023,RIO SALADO 3201 S. 16th Street SE,31
4/28/2023,RIO SALADO 3212 S. 7th Avenue SW,21
4/28/2023,RIO-7th Avenue NE,7
4/28/2023,South Mountain- Desert Classic Trail,96
4/28/2023,South Mountain-Bursera Trailhead,169
4/28/2023,South Mountain-Hau'pal Loop,151
4/28/2023,South Mountain-Holbert Trail,16
4/28/2023,South Mountain-Judith Tunell Trail,7
4/28/2023,South Mountain-Kiwanis Trail ,29
4/28/2023,South Mountain-Ma-Ha-Tuak Perimeter,32
4/28/2023,South Mountain-Mormon Trail,211
4/28/2023,South Mountain-Pima Canyon Loop,260
4/28/2023,South Mountain-Pima Dirt Rd. ,477
4/28/2023,South Mountain-Telegraph Pass Trail,176
4/29/2023,E - Camelback - Cholla Trail ,
4/29/2023,E - Camelback - Echo Canyon Trail,
4/29/2023,E - Dreamy Draw Park - Trail 128,
4/29/2023,E - Papago - 5K Fitness,
4/29/2023,E - Papago - Archery,149
4/29/2023,E - Papago - Hole In The Rock,
4/29/2023,E - PMP - 32nd St. Trailhead,234
4/29/2023,E - PMP - 40th St. Trailhead - East Access,
4/29/2023,E - PMP - 40th St. Trailhead - Wash - West Access,
4/29/2023,E - PMP - Piestewa Summit Trail,
4/29/2023,E - PMP - Trail 6024,
4/29/2023,E - PMP - Trail 6128,
4/29/2023,E - PMP - Trail8B - 7000 N. 36th,
4/29/2023,N - 25th St. and Acoma-Shadow Mtn N,64
4/29/2023,N - 7th Ave - Peoria-Mtn. View Park Access,164
4/29/2023,N - Apache Wash Replacement,454
4/29/2023,N - Carefree Bridge - Cave Creek Wash,40
4/29/2023,N - Deem Hills - East - 39th Ave TH,33
4/29/2023,N - Deem Hills - West - 51st Ave TH,89
4/29/2023,N - Desert Hills - North - Ocotillo Trail,67
